epoch,i,reward,x_movement,success,iterations,time
818,89722,148.0,171,0,27,5
819,89744,150.0,172,0,27,5
820,89827,162.0,184,0,23,4
821,89863,162.0,184,0,23,4
822,89979,162.0,184,0,23,4
823,90030,274.0,298,0,32,6
824,90079,159.0,180,0,23,4
825,90126,159.0,180,0,23,4
826,90426,191.0,506,0,1505,300
827,91278,985.0,1037,0,170,34
828,91386,147.0,170,0,27,5
829,91417,420.0,448,0,52,10
830,91487,854.0,897,0,125,25
831,91526,492.0,519,0,57,11
832,91559,156.0,179,0,25,5
833,91665,191.0,506,0,1505,300
834,91732,274.0,298,0,32,6
835,91853,510.0,538,0,52,10
836,91879,469.0,506,0,111,22
837,91987,510.0,538,0,52,10
838,92033,471.0,506,0,103,20
839,92060,159.0,181,0,24,4
840,92144,590.0,619,0,60,11
841,92222,162.0,184,0,23,4
842,92271,273.0,297,0,38,7
843,92313,408.0,435,0,55,11
844,92378,145.0,166,0,29,5
845,92819,145.0,168,0,28,5
846,92872,148.0,171,0,28,5
847,92899,149.0,172,0,27,5
848,93023,149.0,172,0,27,5
849,93209,508.0,537,0,55,11
850,93522,271.0,295,0,36,7
851,93571,509.0,538,0,57,11
852,93741,150.0,173,0,25,5
853,93798,63.0,91,0,58,11
854,93980,144.0,167,0,28,5
855,94024,145.0,168,0,29,5
856,94056,145.0,168,0,29,5
857,94104,274.0,298,0,32,6
858,94194,149.0,172,0,26,5
859,94216,149.0,171,0,27,5
860,94269,153.0,176,0,27,5
861,94294,155.0,177,0,25,4
862,94334,152.0,175,0,26,5
863,94477,861.0,900,0,106,21
864,94548,159.0,181,0,23,4
865,94612,156.0,177,0,24,4
866,94664,151.0,174,0,26,5
867,94715,162.0,184,0,23,4
868,94761,154.0,175,0,25,4
869,94900,498.0,526,0,54,10
870,94990,160.0,182,0,23,4
871,95049,157.0,178,0,25,4
872,95113,155.0,176,0,24,4
873,95346,277.0,301,0,31,6
874,95391,296.0,320,0,35,6
875,95427,274.0,298,0,32,6
876,95451,147.0,169,0,27,5
877,95474,151.0,174,0,26,5
878,95536,143.0,166,0,29,5
879,95625,151.0,172,0,26,5
880,95656,273.0,296,0,33,6
881,95704,159.0,181,0,24,4
882,95976,161.0,183,0,23,4
883,96010,161.0,183,0,23,4
884,96040,500.0,528,0,54,10
885,96105,854.0,898,0,134,26
886,96166,147.0,168,0,28,5
887,96226,268.0,292,0,37,7
888,96323,272.0,295,0,33,6
889,96364,162.0,184,0,23,4
890,96437,273.0,296,0,34,6
891,96472,152.0,174,0,27,5
892,96531,161.0,183,0,23,4
893,96709,397.0,425,0,58,11
894,96755,148.0,169,0,27,5
895,96799,154.0,177,0,25,5
896,96884,151.0,173,0,25,5
897,96957,149.0,172,0,27,5
898,97088,149.0,172,0,27,5
899,97110,269.0,295,0,43,8
900,97145,147.0,169,0,28,5
901,97512,152.0,174,0,25,5
902,97574,165.0,187,0,22,4
903,97610,161.0,183,0,23,4
904,97638,163.0,185,0,23,4
905,97698,272.0,297,0,35,7
906,97748,157.0,179,0,25,5
907,97803,163.0,185,0,23,4
908,97930,510.0,538,0,52,10
909,97975,162.0,184,0,23,4
910,98026,150.0,172,0,26,5
911,98183,150.0,172,0,26,5
912,98214,154.0,176,0,26,5
913,98296,162.0,184,0,23,4
914,98473,155.0,178,0,25,5
915,98549,151.0,173,0,27,5
916,98587,149.0,172,0,27,5
917,98823,158.0,179,0,25,4
918,98892,154.0,177,0,25,5
919,98925,162.0,184,0,23,4
920,98950,503.0,531,0,52,10
921,98981,510.0,538,0,52,10
922,99031,141.0,163,0,29,5
923,99070,94.0,118,0,47,9
924,99301,141.0,162,0,30,5
925,99801,153.0,175,0,26,5
926,99825,297.0,321,0,35,6
927,99881,156.0,178,0,25,4
928,99999,151.0,174,0,26,5
929,100107,162.0,184,0,23,4
930,100287,496.0,524,0,51,10
931,100428,275.0,299,0,33,6
932,100509,429.0,456,0,48,9
933,100567,160.0,182,0,23,4
934,100601,162.0,184,0,23,4
935,101205,162.0,184,0,23,4
936,101241,162.0,184,0,23,4
937,101276,162.0,184,0,23,4
938,101324,469.0,506,0,111,22
939,101362,162.0,184,0,23,4
940,101412,162.0,184,0,23,4
941,101623,509.0,537,0,52,10
942,101824,148.0,169,0,28,5
943,101867,159.0,180,0,23,4
944,101908,142.0,163,0,29,5
945,101961,144.0,165,0,29,5
946,102937,151.0,174,0,26,5
947,103196,162.0,184,0,23,4
948,103222,278.0,302,0,33,6
949,103276,161.0,183,0,23,4
950,103339,159.0,180,0,23,4
951,103372,159.0,180,0,24,4
952,103443,156.0,179,0,25,5
953,103504,297.0,321,0,35,6
954,103550,497.0,525,0,51,10
955,103594,162.0,184,0,23,4
956,103618,160.0,182,0,23,4
957,103790,157.0,179,0,23,4
958,103821,156.0,178,0,24,4
959,104671,156.0,178,0,23,4
960,104698,268.0,293,0,37,7
961,104736,163.0,185,0,23,4
962,104814,161.0,183,0,23,4
963,104880,161.0,183,0,23,4
964,104940,266.0,291,0,37,7
965,104967,191.0,506,0,1505,300
966,104985,469.0,506,0,111,22
967,105026,274.0,298,0,32,6
968,105363,271.0,296,0,35,7
969,105414,269.0,292,0,34,6
970,105464,274.0,298,0,32,6
971,105499,431.0,458,0,47,9
972,105538,858.0,897,0,109,21
973,105587,274.0,298,0,32,6
974,105618,274.0,298,0,32,6
975,105671,162.0,184,0,23,4
976,105715,165.0,187,0,21,4
977,105774,146.0,167,0,28,5
978,105843,272.0,296,0,33,6
979,105921,152.0,174,0,27,5
980,105980,272.0,296,0,33,6
981,106035,148.0,169,0,28,5
982,106209,124.0,147,0,37,7
983,106290,276.0,301,0,39,7
984,106364,147.0,170,0,27,5
985,106444,146.0,168,0,29,5
986,106472,154.0,176,0,26,5
987,106523,160.0,182,0,24,4
988,106566,161.0,182,0,23,4
989,107553,191.0,506,0,1505,300
990,107586,151.0,173,0,26,5
991,107657,469.0,506,0,111,22
992,107689,277.0,301,0,33,6
993,107741,147.0,168,0,28,5
994,107768,275.0,298,0,33,6
995,107896,422.0,448,0,50,9
996,107949,152.0,174,0,27,5
997,108166,152.0,174,0,27,5
998,108227,103.0,128,0,45,8
999,108286,276.0,301,0,38,7
1000,108317,149.0,171,0,27,5
1001,108356,162.0,184,0,23,4
1002,108382,165.0,187,0,22,4
1003,108419,161.0,183,0,23,4
1004,108586,148.0,170,0,27,5
1005,108709,131.0,155,0,34,6
1006,108748,150.0,173,0,28,5
1007,108805,162.0,184,0,23,4
1008,108845,118.0,142,0,38,7
1009,108878,118.0,142,0,38,7
1010,108935,129.0,152,0,34,6
1011,109236,145.0,165,0,29,5
1012,109266,419.0,449,0,65,13
1013,109348,296.0,320,0,35,6
1014,109624,161.0,182,0,23,4
1015,109678,275.0,298,0,34,6
1016,109779,163.0,184,0,23,4
1017,109820,148.0,169,0,27,5
1018,109874,159.0,180,0,24,4
1019,109905,163.0,184,0,23,4
1020,110038,159.0,181,0,24,4
1021,110086,152.0,175,0,26,5
1022,110123,162.0,184,0,23,4
1023,111499,159.0,181,0,23,4
1024,111559,858.0,899,0,116,23
1025,111613,151.0,173,0,26,5
1026,113009,152.0,174,0,27,5
1027,113157,160.0,182,0,24,4
1028,113224,427.0,454,0,47,9
1029,113286,156.0,178,0,25,4
1030,113338,148.0,171,0,28,5
1031,113366,274.0,298,0,32,6
1032,113401,410.0,437,0,55,10
1033,113981,158.0,180,0,23,4
1034,114161,163.0,185,0,21,4
1035,114212,491.0,519,0,56,11
1036,114382,150.0,172,0,27,5
1037,114425,161.0,183,0,23,4
1038,114448,262.0,290,0,55,10
1039,114528,260.0,286,0,48,9
1040,114581,265.0,289,0,44,8
1041,114627,492.0,520,0,55,10
1042,114679,470.0,506,0,107,21
1043,114775,149.0,171,0,27,5
1044,114811,151.0,173,0,27,5
1045,114884,413.0,440,0,53,10
1046,114940,149.0,171,0,27,5
1047,114982,162.0,184,0,23,4
1048,115024,160.0,182,0,23,4
1049,115090,139.0,161,0,30,6
1050,115131,151.0,173,0,27,5
1051,115235,271.0,296,0,35,7
1052,115294,162.0,184,0,23,4
1053,115324,191.0,506,0,1505,300
1054,115383,162.0,184,0,23,4
1055,115443,191.0,506,0,1505,300
1056,115492,489.0,518,0,56,11
1057,115573,139.0,163,0,31,6
1058,115767,14.0,46,0,76,15
1059,115794,270.0,294,0,37,7
1060,116173,277.0,301,0,35,6
1061,116246,154.0,177,0,25,5
1062,116402,426.0,453,0,48,9
1063,116509,149.0,172,0,26,5
1064,116559,153.0,176,0,27,5
1065,116622,156.0,177,0,24,4
1066,116676,157.0,179,0,23,4
1067,116725,469.0,506,0,112,22
1068,118062,149.0,171,0,27,5
1069,118116,276.0,300,0,33,6
1070,118155,14.0,47,0,76,15
1071,118256,367.0,407,0,123,24
1072,118412,-33.0,0,0,95,18
1073,118662,164.0,186,0,22,4
1074,118837,272.0,296,0,33,6
1075,118882,272.0,296,0,36,7
1076,118905,273.0,297,0,34,6
1077,118958,157.0,179,0,23,4
1078,118994,269.0,293,0,34,6
1079,119027,273.0,297,0,34,6
1080,119078,159.0,181,0,23,4
1081,119119,154.0,177,0,25,5
1082,119156,156.0,178,0,25,4
1083,119203,161.0,183,0,22,4
1084,119233,426.0,453,0,48,9
1085,119283,426.0,453,0,48,9
1086,120411,276.0,300,0,34,6
1087,120453,314.0,339,0,36,7
1088,120518,275.0,299,0,33,6
1089,120587,489.0,518,0,64,12
1090,120717,145.0,168,0,28,5
1091,120918,154.0,176,0,25,5
1092,121170,492.0,520,0,53,10
1093,121222,191.0,506,0,1505,300
1094,121241,848.0,888,0,114,22
1095,121312,267.0,291,0,35,7
1096,121460,159.0,180,0,24,4
1097,121532,269.0,293,0,35,7
1098,121596,158.0,179,0,24,4
1099,121625,267.0,290,0,36,7
1100,121808,491.0,519,0,64,12
1101,121845,191.0,506,0,1505,300
1102,121883,563.0,596,0,83,16
1103,121950,135.0,159,0,33,6
1104,122004,148.0,171,0,27,5
1105,122035,145.0,168,0,27,5
1106,122083,271.0,298,0,49,9
1107,122108,272.0,300,0,51,10
1108,122265,271.0,294,0,36,7
1109,122290,271.0,295,0,36,7
1110,122327,410.0,437,0,54,10
1111,122375,275.0,299,0,34,6
1112,122397,293.0,317,0,35,7
1113,122511,163.0,184,0,23,4
1114,122595,266.0,293,0,47,9
1115,122638,307.0,332,0,37,7
1116,123086,469.0,506,0,113,22
1117,123137,145.0,168,0,27,5
1118,123193,191.0,506,0,1505,300
1119,123247,275.0,299,0,32,6
1120,123283,469.0,506,0,112,22
1121,123532,587.0,617,0,62,12
1122,123721,191.0,506,0,1505,300
1123,123777,191.0,506,0,1505,300
1124,123818,158.0,180,0,23,4
1125,123861,492.0,518,0,55,10
1126,123896,292.0,317,0,35,7
1127,123985,855.0,894,0,114,22
1128,124013,851.0,895,0,133,26
1129,124074,156.0,178,0,24,4
1130,124112,276.0,299,0,31,6
1131,124227,191.0,506,0,1505,300
1132,124252,161.0,183,0,23,4
1133,124274,275.0,299,0,31,6
1134,124910,158.0,179,0,24,4
1135,124965,163.0,185,0,21,4
1136,125221,151.0,174,0,25,5
1137,125242,150.0,173,0,28,5
1138,125284,272.0,296,0,34,6
1139,125359,469.0,506,0,111,22
1140,125397,144.0,166,0,29,5
1141,125425,162.0,184,0,21,4
1142,125481,158.0,180,0,23,4
1143,125528,313.0,338,0,37,7
1144,125566,502.0,531,0,55,11
1145,125633,156.0,178,0,23,4
1146,125663,162.0,184,0,23,4
1147,125762,161.0,181,0,23,4
1148,125863,981.0,1029,0,157,31
1149,125923,165.0,187,0,22,4
1150,125969,266.0,291,0,35,7
1151,126091,161.0,183,0,23,4
1152,126135,272.0,296,0,33,6
1153,126186,272.0,296,0,35,7
1154,126237,276.0,299,0,33,6
1155,126271,667.0,703,0,102,20
1156,126293,490.0,518,0,59,11
1157,126321,277.0,301,0,33,6
1158,126355,272.0,296,0,33,6
1159,126635,-33.0,0,0,95,18
1160,126956,-33.0,0,0,95,18
1161,127027,78.0,104,0,54,10
1162,127104,142.0,165,0,29,5
1163,127160,427.0,454,0,48,9
1164,127213,419.0,446,0,50,9
1165,127276,275.0,299,0,32,6
1166,127328,276.0,300,0,32,6
1167,127370,274.0,298,0,37,7
1168,127475,191.0,506,0,1505,300
1169,127505,151.0,174,0,26,5
1170,127694,274.0,297,0,33,6
1171,127741,855.0,897,0,125,24
1172,127779,270.0,293,0,34,6
1173,127839,469.0,506,0,111,22
1174,127913,148.0,170,0,27,5
1175,127946,191.0,506,0,1505,300
1176,128001,156.0,178,0,23,4
1177,128050,151.0,173,0,26,5
1178,128098,414.0,441,0,53,10
1179,128128,164.0,186,0,22,4
1180,128160,277.0,301,0,31,6
1181,128233,471.0,506,0,104,20
1182,128282,573.0,603,0,66,13
1183,128327,491.0,518,0,56,11
1184,128366,469.0,506,0,111,22
1185,128393,191.0,506,0,1505,300
1186,128493,497.0,527,0,61,12
1187,128587,154.0,176,0,26,5
1188,128664,152.0,175,0,26,5
1189,128722,275.0,299,0,33,6
1190,129254,275.0,300,0,38,7
1191,129368,313.0,338,0,37,7
1192,129402,274.0,297,0,33,6
1193,129482,312.0,338,0,42,8
1194,129568,425.0,452,0,49,9
1195,129598,160.0,182,0,22,4
1196,129733,153.0,176,0,26,5
1197,129815,144.0,166,0,28,5
1198,129861,139.0,163,0,31,6
1199,130260,272.0,297,0,35,7
1200,130304,273.0,298,0,37,7
1201,130333,490.0,519,0,60,12
1202,130451,162.0,184,0,23,4
1203,130505,272.0,297,0,38,7
1204,130562,157.0,179,0,23,4
1205,130642,158.0,180,0,24,4
1206,130679,269.0,293,0,36,7
1207,130950,-33.0,0,0,95,18
1208,130979,271.0,295,0,35,6
1209,131068,20.0,53,0,75,15
1210,131099,260.0,286,0,47,9
1211,131150,270.0,295,0,36,7
1212,131276,149.0,171,0,26,5
1213,131325,20.0,53,0,75,15
1214,131386,-33.0,0,0,95,18
1215,131434,14.0,47,0,77,15
1216,131481,143.0,166,0,29,5
1217,131551,270.0,295,0,36,7
1218,131618,153.0,176,0,26,5
1219,131660,191.0,506,0,1505,300
1220,131723,14.0,47,0,77,15
1221,131851,12.0,45,0,78,15
1222,131877,-33.0,0,0,95,18
1223,131912,-33.0,0,0,95,18
1224,132364,-33.0,0,0,95,18
1225,133131,14.0,47,0,77,15
1226,133170,126.0,150,0,36,7
1227,133236,562.0,603,0,118,23
1228,133254,854.0,895,0,115,23
1229,133292,494.0,522,0,54,10
1230,133338,505.0,533,0,52,10
1231,133378,862.0,901,0,106,21
1232,134270,272.0,296,0,34,6
1233,134319,161.0,182,0,22,4
1234,134353,498.0,526,0,63,12
1235,134441,147.0,169,0,27,5
1236,134480,309.0,334,0,36,7
1237,135180,151.0,173,0,27,5
1238,135200,141.0,165,0,30,6
1239,135235,418.0,448,0,66,13
1240,135408,14.0,47,0,76,15
1241,135467,14.0,47,0,77,15
1242,135493,191.0,506,0,1505,300
1243,135529,155.0,178,0,26,5
1244,135660,147.0,169,0,28,5
1245,135718,145.0,167,0,28,5
1246,135781,274.0,297,0,34,6
1247,135856,152.0,175,0,25,5
1248,135899,148.0,171,0,26,5
1249,135934,162.0,184,0,23,4
1250,135988,163.0,185,0,21,4
1251,136115,-33.0,0,0,95,18
1252,136301,-33.0,0,0,95,18
1253,136325,151.0,174,0,26,5
1254,136441,-33.0,0,0,95,18
1255,136517,191.0,506,0,1505,300
1256,136557,-33.0,0,0,95,18
1257,136731,162.0,184,0,23,4
1258,136790,295.0,320,0,35,7
1259,136814,504.0,534,0,68,13
1260,136870,12.0,45,0,78,15
1261,137698,20.0,53,0,75,15
1262,138056,-33.0,0,0,95,18
1263,138079,-33.0,0,0,95,18
1264,138120,10.0,41,0,78,15
1265,138139,-33.0,0,0,95,18
1266,138185,-33.0,0,0,95,18
1267,138347,-25.0,9,0,91,18
1268,138440,-33.0,0,0,95,18
1269,138494,145.0,168,0,27,5
1270,138558,19.0,52,0,75,15
1271,138698,273.0,299,0,41,8
1272,138754,-33.0,0,0,95,18
1273,138786,-33.0,0,0,95,18
1274,138822,14.0,47,0,76,15
1275,138865,151.0,174,0,27,5
1276,139091,162.0,184,0,23,4
1277,139622,261.0,289,0,55,10
1278,139654,488.0,518,0,66,13
1279,139700,270.0,293,0,34,6
1280,139746,-33.0,0,0,95,18
1281,139795,144.0,167,0,28,5
1282,139824,428.0,455,0,46,9
1283,139891,274.0,299,0,36,7
1284,139941,14.0,47,0,77,15
1285,140630,270.0,294,0,34,6
1286,140688,162.0,184,0,23,4
1287,141163,274.0,298,0,34,6
1288,141227,191.0,506,0,1505,300
1289,141345,19.0,52,0,75,15
1290,141384,147.0,168,0,28,5
1291,141486,191.0,506,0,1505,300
1292,141648,141.0,164,0,30,5
1293,141687,155.0,178,0,26,5
1294,141837,273.0,298,0,38,7
1295,142302,162.0,184,0,23,4
1296,142347,274.0,298,0,32,6
1297,142389,310.0,335,0,37,7
1298,142436,275.0,299,0,32,6
1299,142483,272.0,296,0,32,6
1300,142530,272.0,296,0,32,6
1301,142571,158.0,178,0,24,4
1302,142595,153.0,176,0,25,5
1303,142649,491.0,523,0,71,14
1304,142682,152.0,175,0,25,5
1305,142791,162.0,184,0,23,4
1306,142911,271.0,296,0,39,7
1307,142952,272.0,295,0,33,6
1308,143005,274.0,298,0,32,6
1309,143112,128.0,152,0,34,6
1310,143138,154.0,177,0,26,5
1311,143171,274.0,298,0,33,6
1312,143267,268.0,293,0,36,7
1313,143320,270.0,296,0,41,8
1314,143372,262.0,287,0,40,7
1315,143572,149.0,172,0,26,5
1316,143595,274.0,300,0,42,8
1317,144053,160.0,182,0,22,4
1318,144077,267.0,293,0,42,8
1319,144116,263.0,290,0,48,9
1320,144248,272.0,297,0,37,7
1321,144268,492.0,520,0,62,12
1322,144370,269.0,295,0,41,8
1323,144526,143.0,165,0,29,5
1324,144647,273.0,297,0,32,6
1325,144686,845.0,893,0,152,30
1326,144962,498.0,526,0,51,10
1327,145022,270.0,294,0,33,6
1328,145083,287.0,312,0,39,7
1329,145133,126.0,151,0,35,7
1330,145182,146.0,168,0,28,5
1331,145230,264.0,290,0,43,8
1332,145300,276.0,300,0,34,6
1333,145340,161.0,183,0,22,4
1334,145484,590.0,620,0,62,12
1335,145527,155.0,177,0,25,4
1336,145584,152.0,175,0,26,5
1337,145625,146.0,169,0,27,5
1338,145684,149.0,171,0,27,5
1339,145723,264.0,291,0,47,9
1340,145802,267.0,292,0,39,7
1341,146074,162.0,184,0,23,4
1342,146146,263.0,288,0,44,8
1343,146327,267.0,291,0,37,7
1344,146358,143.0,165,0,30,5
1345,146425,271.0,294,0,34,6
1346,146904,161.0,183,0,23,4
1347,146951,272.0,295,0,34,6
1348,147024,158.0,180,0,23,4
1349,147184,269.0,293,0,35,6
1350,147470,158.0,180,0,24,4
1351,148504,103.0,128,0,44,8
1352,148548,256.0,288,0,79,15
1353,148599,154.0,177,0,26,5
1354,148633,-33.0,0,0,95,18
1355,148717,746.0,783,0,110,21
1356,148768,271.0,298,0,45,9
1357,149365,159.0,180,0,24,4
1358,149409,155.0,176,0,25,4
1359,149542,272.0,297,0,36,7
1360,149627,274.0,297,0,33,6
1361,149697,271.0,295,0,35,6
1362,149830,271.0,295,0,34,6
1363,149887,161.0,183,0,23,4
1364,149955,162.0,184,0,23,4
1365,150234,273.0,297,0,34,6
1366,150399,161.0,183,0,23,4
1367,150504,269.0,293,0,32,6
1368,150801,155.0,178,0,26,5
1369,150845,312.0,336,0,34,6
1370,151090,62.0,89,0,59,11
1371,151153,267.0,299,0,74,14
1372,151436,258.0,284,0,45,9
1373,151473,982.0,1032,0,168,33
1374,151549,269.0,294,0,39,7
1375,151594,148.0,171,0,27,5
1376,151641,285.0,311,0,41,8
1377,151676,273.0,296,0,34,6
1378,151708,156.0,178,0,24,4
1379,151781,162.0,184,0,23,4
1380,152306,161.0,183,0,23,4
1381,152335,269.0,295,0,43,8
1382,152367,267.0,292,0,37,7
1383,152398,276.0,300,0,36,7
1384,152444,267.0,292,0,42,8
1385,152496,147.0,168,0,28,5
1386,152611,264.0,289,0,42,8
1387,152658,162.0,184,0,23,4
1388,152685,162.0,184,0,23,4
1389,152724,157.0,180,0,25,5
1390,152928,251.0,286,0,90,17
1391,153001,148.0,171,0,27,5
1392,153033,162.0,184,0,23,4
1393,153080,136.0,160,0,33,6
1394,153929,144.0,166,0,28,5
1395,154000,161.0,183,0,24,4
1396,154045,165.0,187,0,21,4
1397,154164,149.0,172,0,27,5
1398,154224,267.0,292,0,37,7
1399,154268,161.0,183,0,23,4
1400,154325,145.0,167,0,29,5
1401,154406,161.0,183,0,23,4
1402,154464,563.0,596,0,81,16
1403,154523,275.0,299,0,32,6
1404,154574,142.0,165,0,29,5
1405,154709,274.0,298,0,32,6
1406,154748,587.0,616,0,59,11
1407,154876,277.0,301,0,31,6
1408,154909,469.0,506,0,110,22
1409,154972,271.0,295,0,34,6
1410,155010,161.0,183,0,22,4
1411,155099,271.0,295,0,35,6
1412,155549,267.0,291,0,35,7
1413,155587,739.0,783,0,143,28
1414,155631,97.0,122,0,46,9
1415,155687,122.0,146,0,37,7
1416,155730,84.0,109,0,51,10
1417,156161,403.0,431,0,58,11
1418,156247,162.0,184,0,23,4
1419,156294,270.0,295,0,36,7
1420,156444,270.0,295,0,40,8
1421,156475,164.0,186,0,23,4
1422,156499,1203.0,1258,0,205,40
1423,156559,108.0,132,0,42,8
1424,156600,313.0,337,0,42,8
1425,156657,138.0,161,0,31,6
1426,156867,314.0,339,0,35,7
1427,156913,275.0,298,0,33,6
1428,156953,162.0,184,0,23,4
1429,157027,270.0,294,0,33,6
1430,157083,489.0,520,0,71,14
1431,157155,272.0,296,0,35,6
1432,157190,495.0,523,0,54,10
1433,157217,276.0,300,0,31,6
1434,157251,847.0,1162,0,1505,300
1435,157327,143.0,165,0,30,5
1436,157348,744.0,781,0,108,21
1437,157393,146.0,168,0,29,5
1438,157517,288.0,312,0,34,6
1439,157548,136.0,159,0,31,6
1440,157597,161.0,183,0,23,4
1441,157739,191.0,506,0,1505,300
1442,157775,270.0,294,0,35,6
1443,157821,162.0,184,0,23,4
1444,157932,276.0,300,0,34,6
1445,158035,269.0,293,0,36,7
1446,158238,428.0,455,0,47,9
1447,158286,273.0,297,0,36,7
1448,158335,191.0,506,0,1505,300
1449,158359,160.0,182,0,23,4
1450,158398,270.0,294,0,35,6
1451,158443,162.0,184,0,23,4
1452,158486,271.0,295,0,32,6
1453,158604,162.0,184,0,23,4
1454,158642,162.0,184,0,23,4
1455,158685,308.0,332,0,38,7
1456,158924,160.0,182,0,23,4
1457,158953,156.0,179,0,25,5
1458,160021,573.0,606,0,77,15
1459,160068,585.0,615,0,61,12
1460,160235,276.0,300,0,34,6
1461,160274,297.0,323,0,46,9
1462,160360,138.0,161,0,31,6
1463,160430,153.0,176,0,26,5
1464,160458,412.0,440,0,57,11
1465,160488,144.0,166,0,29,5
1466,160527,145.0,167,0,28,5
1467,160612,141.0,164,0,30,6
1468,160671,270.0,294,0,35,6
1469,160712,-33.0,0,0,95,18
1470,160827,-33.0,0,0,95,18
1471,160881,-32.0,1,0,94,18
1472,160955,273.0,297,0,35,6
1473,160996,255.0,289,0,82,16
1474,161039,-33.0,0,0,95,18
1475,161546,155.0,176,0,24,4
1476,161594,429.0,456,0,48,9
1477,161663,271.0,295,0,35,6
1478,161694,669.0,703,0,94,18
1479,161736,415.0,444,0,60,11
1480,161762,261.0,286,0,40,8
1481,161864,147.0,169,0,28,5
1482,161903,274.0,298,0,33,6
1483,161939,423.0,450,0,50,9
1484,162065,146.0,167,0,28,5
1485,162085,161.0,183,0,23,4
1486,162115,161.0,183,0,23,4
1487,162230,146.0,168,0,29,5
1488,162277,260.0,286,0,48,9
1489,163077,269.0,294,0,38,7
1490,163134,191.0,506,0,1505,300
1491,163175,674.0,704,0,74,14
1492,163208,302.0,333,0,68,13
1493,163292,271.0,295,0,35,7
1494,163336,269.0,296,0,50,9
1495,163356,410.0,438,0,54,10
1496,163402,270.0,295,0,38,7
1497,163479,312.0,337,0,37,7
1498,163531,156.0,178,0,24,4
1499,163573,149.0,171,0,27,5
1500,163637,153.0,176,0,27,5
1501,163673,148.0,170,0,28,5
1502,163703,272.0,298,0,44,8
1503,163757,265.0,290,0,37,7
1504,163805,492.0,521,0,66,13
1505,163861,261.0,286,0,44,8
1506,164220,83.0,111,0,51,10
1507,164257,405.0,433,0,57,11
1508,164313,151.0,174,0,26,5
1509,164359,54.0,82,0,63,12
1510,164422,387.0,416,0,63,12
1511,164470,191.0,506,0,1505,300
1512,164538,-33.0,0,0,95,18
1513,164594,387.0,415,0,63,12
1514,164731,383.0,412,0,65,12
1515,164857,389.0,418,0,63,12
1516,164914,273.0,297,0,35,6
1517,164962,161.0,183,0,22,4
1518,165019,157.0,179,0,24,4
1519,165096,153.0,176,0,26,5
1520,165425,313.0,338,0,43,8
1521,165488,108.0,133,0,42,8
1522,165600,271.0,296,0,40,7
1523,165637,148.0,170,0,27,5
1524,165682,144.0,166,0,28,5
1525,165714,143.0,165,0,30,5
1526,165759,150.0,171,0,27,5
1527,165834,-33.0,0,0,95,18
1528,165858,-33.0,0,0,95,18
1529,165909,384.0,418,0,82,16
1530,166083,66.0,93,0,57,11
1531,167009,272.0,295,0,32,6
1532,167043,145.0,167,0,29,5
1533,167108,273.0,296,0,34,6
1534,167153,271.0,295,0,38,7
1535,167223,272.0,297,0,39,7
1536,167245,271.0,297,0,42,8
1537,167276,272.0,297,0,37,7
1538,167318,268.0,294,0,41,8
1539,167345,269.0,294,0,36,7
1540,167460,157.0,178,0,24,4
1541,167500,270.0,293,0,33,6
1542,167539,272.0,296,0,32,6
1543,167609,273.0,297,0,32,6
1544,167651,155.0,176,0,25,4
1545,167687,267.0,293,0,42,8
1546,167767,469.0,506,0,111,22
1547,167828,268.0,292,0,34,6
1548,167884,267.0,292,0,42,8
1549,167990,269.0,294,0,39,7
1550,168158,274.0,298,0,33,6
1551,168294,269.0,294,0,43,8
1552,168338,155.0,177,0,25,4
1553,168494,270.0,295,0,37,7
1554,168532,843.0,895,0,170,34
1555,168713,149.0,171,0,27,5
1556,169477,265.0,290,0,41,8
1557,169544,125.0,148,0,36,7
1558,169590,58.0,87,0,61,12
1559,169624,462.0,518,0,191,38
1560,169710,267.0,293,0,41,8
1561,169816,262.0,287,0,40,8
1562,169885,130.0,152,0,35,6
1563,169930,276.0,300,0,32,6
1564,170363,466.0,506,0,126,25
1565,170393,159.0,180,0,23,4
1566,170448,161.0,183,0,22,4
1567,170566,269.0,294,0,36,7
1568,170590,271.0,295,0,39,7
1569,170652,151.0,174,0,26,5
1570,170680,146.0,169,0,28,5
1571,170719,151.0,174,0,26,5
1572,170753,270.0,293,0,35,6
1573,170779,424.0,450,0,50,9
1574,170823,269.0,293,0,35,6
1575,170868,160.0,182,0,22,4
1576,170943,270.0,294,0,33,6
1577,171041,165.0,187,0,22,4
1578,171074,431.0,458,0,47,9
1579,171128,268.0,293,0,43,8
1580,171196,272.0,296,0,34,6
1581,171364,426.0,452,0,50,9
1582,171409,113.0,137,0,41,8
1583,171488,153.0,175,0,26,5
1584,171547,191.0,506,0,1505,300
1585,171941,158.0,178,0,24,4
1586,171986,156.0,178,0,25,4
1587,172093,267.0,291,0,34,6
1588,172302,152.0,174,0,25,5
1589,172342,142.0,162,0,30,5
1590,172406,993.0,1034,0,128,25
1591,172444,292.0,317,0,36,7
1592,172494,266.0,291,0,37,7
1593,172537,191.0,506,0,1505,300
1594,172604,151.0,173,0,27,5
1595,172628,137.0,160,0,31,6
1596,172675,166.0,188,0,22,4
1597,172738,428.0,455,0,47,9
1598,172765,160.0,181,0,23,4
1599,172819,418.0,446,0,50,10
1600,172859,413.0,440,0,54,10
