epoch,i,reward,x_movement,success,iterations,time,mean
6320,603811,165.0,187,0,21,4,399.0
6330,605033,168.0,189,0,20,3,302.3
6340,605844,191.0,506,0,1505,300,302.1
6350,606410,169.0,190,0,20,3,208.2
6360,607020,166.0,187,0,20,3,206.0
6370,607987,490.0,518,0,53,10,195.5
6380,608716,166.0,187,0,21,4,229.0
6390,609272,191.0,506,0,1505,300,216.1
6400,609998,191.0,506,0,1505,300,216.1
6410,610445,165.0,186,0,21,4,219.0
6420,611150,989.0,1027,0,100,20,206.2
6430,611729,191.0,506,0,1505,300,288.6
6440,612103,389.0,418,0,63,12,290.9
6450,613229,168.0,190,0,21,4,310.7
6460,614204,89.0,116,0,49,9,310.6
6470,616027,262.0,292,0,68,13,302.9
6480,616768,191.0,506,0,1505,300,280.1
6490,617563,191.0,506,0,1505,300,282.6
6500,618516,162.0,184,0,23,4,282.6
6510,619159,158.0,180,0,23,4,279.7
6520,619785,262.0,287,0,41,8,279.0
6530,620241,851.0,896,0,136,27,206.3
6540,621487,170.0,191,0,20,3,272.3
6550,622164,264.0,290,0,42,8,250.4
6560,623649,162.0,184,0,23,4,260.0
6570,624273,159.0,181,0,24,4,267.3
6580,625264,294.0,319,0,36,7,257.0
6590,625665,289.0,314,0,36,7,267.3
6600,626258,275.0,297,0,29,5,277.1
6610,627638,165.0,187,0,22,4,288.4
6620,628479,170.0,191,0,20,3,289.1
6630,630641,163.0,185,0,21,4,279.9
6640,631235,191.0,506,0,1505,300,211.1
6650,632087,169.0,191,0,20,4,213.2
6660,632882,562.0,593,0,77,15,203.7
6670,635082,170.0,191,0,20,3,243.7
6680,636208,170.0,191,0,20,3,244.8
6690,636803,191.0,506,0,1505,300,232.4
6700,637742,169.0,191,0,21,4,222.6
6710,638699,168.0,189,0,21,4,212.0
6720,639049,169.0,190,0,20,4,212.3
6730,639477,170.0,191,0,20,3,212.2
6740,640202,170.0,191,0,20,3,212.9
6750,641493,169.0,190,0,20,3,210.8
6760,642315,170.0,191,0,20,3,210.8
6770,642986,170.0,191,0,20,3,171.6
6780,644019,191.0,506,0,1505,300,171.6
6790,644396,170.0,191,0,20,3,173.7
6800,645121,191.0,506,0,1505,300,171.6
6810,645876,170.0,191,0,20,3,173.8
6820,646999,169.0,191,0,21,4,174.0
6830,647707,295.0,318,0,34,6,174.0
6840,648408,191.0,506,0,1505,300,186.5
6850,649388,170.0,191,0,20,3,188.6
6860,651180,267.0,299,0,73,14,188.7
6870,652453,191.0,506,0,1505,300,198.4
6880,653367,191.0,506,0,1505,300,200.5
6890,653925,274.0,297,0,30,5,200.5
6900,654400,701.0,738,0,108,21,210.9
6910,655167,191.0,506,0,1505,300,261.9
6920,656102,493.0,520,0,52,10,264.0
6930,657432,191.0,506,0,1505,300,296.4
6940,658829,167.0,189,0,20,4,286.0
6950,659402,982.0,1031,0,157,31,283.6
6960,659811,749.0,784,0,98,19,364.8
6970,660563,191.0,506,0,1505,300,413.0
6980,661019,412.0,440,0,54,10,413.0
6990,661770,559.0,589,0,69,13,435.1
7000,662509,191.0,506,0,1505,300,463.6
7010,663178,276.0,299,0,29,5,412.6
7020,663631,274.0,297,0,29,5,421.1
7030,664270,191.0,506,0,1505,300,399.2
7040,664728,1031.0,1075,0,133,26,399.2
7050,665344,274.0,298,0,32,6,485.6
7060,665781,151.0,174,0,26,5,414.8
7070,666508,312.0,337,0,37,7,355.0
7080,667491,155.0,177,0,25,5,367.1
7090,668717,268.0,291,0,35,6,341.4
7100,669290,191.0,506,0,1505,300,312.3
7110,669737,496.0,523,0,48,9,312.3
7120,670314,159.0,181,0,24,4,334.3
7130,671444,470.0,506,0,107,21,322.8
7140,671999,147.0,169,0,28,5,350.7
7150,672810,998.0,1039,0,118,23,262.3
7160,674171,165.0,187,0,21,4,334.7
7170,674974,191.0,506,0,1505,300,336.1
7180,676189,191.0,506,0,1505,300,324.0
7190,676681,155.0,177,0,25,4,327.6
7200,677404,191.0,506,0,1505,300,316.3
7210,679849,168.0,190,0,21,4,316.3
7220,680535,191.0,506,0,1505,300,283.5
7230,680942,191.0,506,0,1505,300,286.7
7240,681758,191.0,506,0,1505,300,258.8
7250,682674,167.0,189,0,20,4,263.2
7260,683534,276.0,299,0,29,5,180.1
7270,684321,492.0,519,0,56,11,191.2
7280,685243,1135.0,1450,0,1505,300,221.3
7290,686235,149.0,172,0,26,5,315.7
7300,686850,191.0,506,0,1505,300,315.1
7310,687345,276.0,299,0,29,5,315.1
7320,688283,167.0,189,0,20,4,325.9
7330,688978,191.0,506,0,1505,300,323.5
7340,690307,273.0,296,0,34,6,323.5
7350,690746,154.0,176,0,24,4,331.7
7360,692243,490.0,518,0,63,12,330.4
7370,692764,509.0,538,0,65,12,351.8
7380,695203,191.0,506,0,1505,300,353.5
7390,695548,470.0,506,0,107,21,259.1
7400,696192,492.0,519,0,48,9,291.2
7410,697007,165.0,186,0,20,4,321.3
7420,698232,560.0,589,0,70,13,310.2
7430,698852,169.0,190,0,20,4,349.5
7440,699370,161.0,183,0,23,4,347.3
7450,700604,277.0,301,0,31,6,336.1
7460,701708,191.0,506,0,1505,300,348.4
7470,702415,191.0,506,0,1505,300,318.5
7480,702968,191.0,506,0,1505,300,286.7
7490,703423,157.0,179,0,24,4,286.7
7500,704329,749.0,781,0,87,17,255.4
7510,706013,423.0,450,0,50,10,281.1
7520,706481,276.0,299,0,29,5,306.9
7530,707092,489.0,518,0,62,12,278.5
7540,707916,191.0,506,0,1505,300,310.5
7550,708550,862.0,901,0,106,21,313.5
7560,709014,159.0,180,0,24,4,372.0
7570,709776,276.0,298,0,30,5,368.8
7580,711622,276.0,299,0,29,5,377.3
7590,714288,191.0,506,0,1505,300,385.8
7600,715245,424.0,451,0,49,9,389.2
7610,715951,266.0,292,0,40,8,356.7
7620,716562,191.0,506,0,1505,300,341.0
7630,717194,492.0,520,0,59,11,332.5
7640,717627,169.0,190,0,20,4,332.8
7650,720754,160.0,182,0,22,4,330.6
7660,721230,162.0,184,0,23,4,260.4
7670,722111,170.0,191,0,20,3,260.7
7680,723097,276.0,299,0,29,5,250.1
7690,723651,1003.0,1057,0,182,36,250.1
7700,724745,272.0,294,0,29,5,331.3
7710,725618,167.0,189,0,21,4,316.1
7720,727092,170.0,191,0,20,3,306.2
7730,727665,168.0,189,0,20,3,304.1
7740,728056,169.0,191,0,21,4,271.7
7750,728658,191.0,506,0,1505,300,271.7
7760,729292,270.0,293,0,31,6,274.8
7770,730159,309.0,335,0,42,8,285.6
7780,730655,273.0,296,0,34,6,299.5
7790,731967,420.0,447,0,50,10,299.2
7800,732404,275.0,299,0,33,6,240.9
7810,732987,191.0,506,0,1505,300,241.2
7820,733796,268.0,291,0,31,6,243.6
7830,734381,302.0,326,0,38,7,253.4
7840,735389,582.0,623,0,122,24,266.8
7850,736472,286.0,312,0,43,8,308.1
7860,737298,494.0,523,0,59,11,317.6
7870,739217,191.0,506,0,1505,300,340.0
7880,740369,315.0,338,0,35,6,328.2
7890,740919,165.0,187,0,22,4,332.4
7900,741922,992.0,1036,0,131,26,306.9
7910,742713,159.0,181,0,24,4,378.6
7920,743639,1004.0,1052,0,154,30,375.4
7930,744861,470.0,506,0,106,21,449.0
7940,745492,274.0,298,0,35,7,465.8
7950,745885,191.0,506,0,1505,300,435.0
7960,748694,991.0,1035,0,138,27,425.5
7970,749945,191.0,506,0,1505,300,475.2
7980,750603,163.0,184,0,22,4,475.2
7990,751293,1616.0,1724,0,451,90,460.0
8000,752455,496.0,524,0,52,10,605.1
8010,754015,731.0,781,0,175,34,555.5
8020,754919,191.0,506,0,1505,300,612.7
8030,755745,314.0,338,0,39,7,531.4
8040,756606,847.0,894,0,149,29,515.8
8050,757306,430.0,456,0,47,9,573.1
8060,757951,165.0,186,0,22,4,597.0
8070,758479,276.0,300,0,33,6,514.4
8080,758966,160.0,181,0,23,4,522.9
8090,759530,309.0,334,0,35,7,522.6
8100,760445,169.0,190,0,20,4,391.9
8110,761155,164.0,186,0,22,4,359.2
8120,761675,191.0,506,0,1505,300,302.5
8130,762156,269.0,293,0,36,7,302.5
8140,762746,167.0,188,0,20,3,298.0
8150,765303,191.0,506,0,1505,300,230.0
8160,766056,170.0,191,0,20,3,206.1
8170,766692,270.0,296,0,41,8,206.6
8180,767878,191.0,506,0,1505,300,206.0
8190,768508,159.0,181,0,23,4,209.1
8200,769127,162.0,184,0,21,4,194.1
8210,769674,577.0,618,0,122,24,193.4
8220,771831,169.0,189,0,20,3,234.7
8230,772358,983.0,1033,0,168,33,232.5
8240,773001,161.0,183,0,23,4,303.9
8250,775064,276.0,299,0,29,5,303.3
8260,776121,1199.0,1258,0,222,44,311.8
8270,778848,847.0,1162,0,1505,300,414.7
8280,779355,274.0,297,0,31,6,472.4
8290,779665,162.0,184,0,21,4,480.7
8300,780462,273.0,298,0,37,7,481.0
8310,781091,167.0,188,0,21,4,492.1
8320,781482,191.0,506,0,1505,300,451.1
8330,782301,191.0,506,0,1505,300,453.3
8340,782806,191.0,506,0,1505,300,374.1
8350,783970,312.0,336,0,32,6,377.1
8360,784546,167.0,188,0,20,3,380.7
8370,785672,272.0,296,0,31,6,277.5
8380,786084,268.0,293,0,39,7,220.0
8390,787478,272.0,294,0,30,5,219.4
8400,788290,191.0,506,0,1505,300,230.4
8410,789079,191.0,506,0,1505,300,222.2
8420,789542,162.0,183,0,23,4,224.6
8430,790320,273.0,295,0,33,6,221.7
8440,790989,167.0,188,0,20,3,229.9
8450,792046,313.0,338,0,36,7,227.5
8460,793073,991.0,1031,0,119,23,227.6
8470,794436,191.0,506,0,1505,300,310.0
8480,795079,271.0,295,0,33,6,301.9
8490,795568,276.0,299,0,29,5,302.2
8500,796172,191.0,506,0,1505,300,302.6
8510,797750,161.0,183,0,21,4,302.6
8520,798884,424.0,451,0,50,9,299.6
8530,799454,276.0,299,0,29,5,325.8
8540,800549,164.0,184,0,23,4,326.1
8550,801115,160.0,182,0,24,4,325.8
8560,801983,162.0,183,0,23,4,310.5
8570,802820,167.0,189,0,20,4,227.6
8580,804083,156.0,176,0,24,4,225.2
8590,804812,164.0,186,0,22,4,213.7
8600,805333,153.0,175,0,26,5,202.5
8610,805984,592.0,637,0,136,27,198.7
8620,806886,191.0,506,0,1505,300,241.8
8630,807298,191.0,506,0,1505,300,218.5
8640,808522,163.0,185,0,22,4,210.0
8650,809531,191.0,506,0,1505,300,209.9
8660,810211,274.0,297,0,29,5,213.0
8670,810811,160.0,182,0,22,4,224.2
8680,811216,191.0,506,0,1505,300,223.5
8690,811831,275.0,299,0,31,6,227.0
8700,814243,191.0,506,0,1505,300,238.1
8710,815744,275.0,299,0,31,6,241.9
8720,816801,168.0,188,0,20,3,210.2
8730,817430,191.0,506,0,1505,300,207.9
8740,818047,191.0,506,0,1505,300,207.9
8750,818478,261.0,285,0,38,7,210.7
8760,819975,163.0,185,0,22,4,217.7
8770,821967,266.0,292,0,42,8,206.6
8780,822905,191.0,506,0,1505,300,217.2
8790,823363,191.0,506,0,1505,300,217.2
8800,826761,191.0,506,0,1505,300,208.8
8810,827328,191.0,506,0,1505,300,208.8
8820,828104,165.0,186,0,22,4,200.4
8830,828899,297.0,321,0,31,6,200.1
8840,829488,391.0,420,0,61,12,210.7
8850,832066,795.0,829,0,95,18,230.7
8860,832568,191.0,506,0,1505,300,284.1
8870,835084,154.0,176,0,24,4,286.9
8880,836598,263.0,287,0,38,7,275.7
8890,837458,169.0,191,0,20,4,282.9
8900,837971,169.0,191,0,21,4,280.7
8910,838864,169.0,191,0,21,4,278.5
8920,839577,167.0,189,0,20,4,276.3
8930,840010,191.0,506,0,1505,300,276.5
8940,841249,587.0,628,0,123,24,265.9
8950,841967,165.0,187,0,20,4,285.5
8960,843540,744.0,784,0,125,24,222.5
8970,844261,274.0,298,0,30,6,277.8
8980,844979,310.0,336,0,44,8,289.8
8990,845596,312.0,338,0,44,8,294.5
9000,846026,191.0,506,0,1505,300,308.8
9010,846667,471.0,506,0,103,20,311.0
9020,848261,158.0,179,0,24,4,341.2
9030,848715,191.0,506,0,1505,300,340.3
9040,850188,170.0,191,0,20,3,340.3
9050,850687,191.0,506,0,1505,300,298.6
9060,852782,168.0,189,0,20,3,301.2
9070,854014,1010.0,1058,0,158,31,243.6
9080,854944,987.0,1034,0,151,30,317.2
9090,855766,471.0,506,0,105,20,384.9
9100,856441,168.0,188,0,20,3,400.8
9110,857438,149.0,172,0,27,5,398.5
9120,858091,314.0,339,0,39,7,366.3
9130,858670,785.0,833,0,161,32,381.9
9140,859345,164.0,186,0,23,4,441.3
9150,860063,159.0,180,0,24,4,440.7
9160,860514,273.0,298,0,36,7,437.5
9170,861361,858.0,897,0,106,21,448.0
9180,861952,158.0,179,0,25,4,432.8
9190,862673,160.0,182,0,22,4,349.9
9200,863758,191.0,506,0,1505,300,318.8
9210,866068,191.0,506,0,1505,300,321.1
9220,867005,169.0,190,0,20,3,325.3
9230,867477,853.0,894,0,119,23,310.8
9240,868112,469.0,506,0,111,22,317.6
9250,868859,163.0,184,0,22,4,348.1
9260,869203,164.0,185,0,22,4,348.5
9270,870295,794.0,832,0,112,22,337.6
9280,871060,266.0,291,0,36,7,331.2
9290,871580,169.0,190,0,20,3,342.0
9300,873105,538.0,577,0,114,22,342.9
9310,874976,161.0,183,0,22,4,377.6
9320,875653,169.0,190,0,20,3,374.6
9330,876326,161.0,183,0,21,4,374.6
9340,877287,162.0,184,0,23,4,305.4
9350,878425,168.0,190,0,21,4,274.7
9360,878966,990.0,1036,0,142,28,275.2
9370,879882,149.0,172,0,27,5,357.8
9380,881703,159.0,180,0,23,4,293.3
9390,882324,163.0,185,0,23,4,282.6
9400,883518,286.0,311,0,36,7,282.0
9410,884093,165.0,187,0,21,4,256.8
9420,884678,470.0,506,0,109,21,257.2
9430,885764,783.0,831,0,162,32,287.3
9440,886764,994.0,1035,0,119,23,349.5
9450,887198,469.0,506,0,110,22,432.7
9460,887767,295.0,321,0,46,9,462.8
9470,888322,168.0,189,0,20,3,393.3
9480,888808,169.0,190,0,20,3,395.2
9490,890266,269.0,292,0,33,6,396.2
9500,891073,168.0,189,0,20,3,406.8
9510,891685,1129.0,1179,0,161,32,395.0
9520,892908,157.0,177,0,24,4,491.4
9530,893725,158.0,179,0,24,4,460.1
9540,894768,169.0,191,0,21,4,397.6
9550,895300,745.0,781,0,106,21,315.1
9560,895981,469.0,506,0,112,22,342.7
9570,896849,570.0,602,0,73,14,360.1
9580,899540,164.0,185,0,21,4,400.3
9590,901252,191.0,506,0,1505,300,399.8
9600,901720,491.0,518,0,55,10,392.0
9610,902365,492.0,519,0,48,9,424.3
9620,902856,170.0,191,0,20,3,360.6
9630,904380,492.0,519,0,54,10,361.9
9640,905106,420.0,448,0,51,10,395.3
9650,905585,1212.0,1258,0,158,31,420.4
9660,906677,191.0,506,0,1505,300,467.1
9670,907442,421.0,449,0,50,10,439.3
9680,908185,982.0,1024,0,129,25,424.4
9690,909654,1108.0,1162,0,197,39,506.2
9700,910427,408.0,435,0,56,11,597.9
9710,911052,160.0,182,0,22,4,589.6
9720,912022,411.0,439,0,54,10,556.4
9730,913003,417.0,445,0,51,10,580.5
9740,913510,493.0,521,0,57,11,573.0
9750,914186,611.0,656,0,136,27,580.3
9760,915296,161.0,181,0,23,4,520.2
9770,915968,276.0,299,0,29,5,517.2
9780,917345,1205.0,1258,0,192,38,502.7
9790,917865,191.0,506,0,1505,300,525.0
9800,918512,272.0,297,0,37,7,433.3
9810,919021,191.0,506,0,1505,300,419.7
9820,919588,286.0,311,0,36,7,422.8
9830,920387,311.0,336,0,37,7,410.3
9840,921532,191.0,506,0,1505,300,399.7
9850,924141,276.0,299,0,32,6,369.5
9860,925219,191.0,506,0,1505,300,336.0
9870,925619,1024.0,1071,0,146,29,339.0
9880,926145,163.0,185,0,21,4,413.8
9890,927026,624.0,670,0,142,28,309.6
9900,927445,191.0,506,0,1505,300,352.9
9910,928410,262.0,286,0,39,7,344.8
9920,928931,272.0,296,0,32,6,351.9
9930,929603,292.0,316,0,31,6,350.5
9940,930799,191.0,506,0,1505,300,348.6
9950,931423,274.0,297,0,30,5,348.6
9960,931999,191.0,506,0,1505,300,348.4
9970,932606,156.0,177,0,24,4,348.4
9980,933634,191.0,506,0,1505,300,261.6
9990,935536,296.0,321,0,50,9,264.4
10000,936382,859.0,896,0,100,19,231.6
10010,936915,275.0,300,0,36,7,298.4
10020,937644,470.0,506,0,109,21,299.7
10030,939667,191.0,506,0,1505,300,319.5
10040,940540,492.0,520,0,53,10,309.4
10050,941187,744.0,781,0,109,21,339.5
10060,941723,491.0,518,0,52,10,386.5
10070,943100,992.0,1032,0,112,22,416.5
10080,943547,501.0,530,0,66,13,500.1
10090,943945,746.0,783,0,109,21,531.1
10100,945315,191.0,506,0,1505,300,576.1
10110,947777,191.0,506,0,1505,300,509.3
10120,948351,491.0,518,0,51,10,500.9
10130,948937,987.0,1034,0,150,30,503.0
10140,949940,153.0,175,0,25,5,582.6
10150,951742,191.0,506,0,1505,300,548.7
10160,953071,998.0,1037,0,109,21,493.4
10170,953889,469.0,506,0,112,22,544.1
10180,954429,574.0,604,0,64,12,491.8
10190,955108,162.0,184,0,23,4,499.1
10200,956558,425.0,452,0,49,9,440.7
10210,958399,567.0,601,0,81,16,464.1
10220,958977,993.0,1037,0,131,26,501.7
10230,960452,659.0,701,0,140,27,551.9
10240,961587,170.0,191,0,20,3,519.1
10250,962151,275.0,298,0,32,6,520.8
10260,962584,191.0,506,0,1505,300,529.2
10270,963402,162.0,184,0,23,4,448.5
10280,964240,847.0,1162,0,1505,300,417.8
10290,964722,272.0,297,0,38,7,445.1
10300,965622,159.0,180,0,23,4,456.1
10310,966923,990.0,1034,0,138,27,429.5
10320,967813,170.0,191,0,20,3,471.8
10330,968632,158.0,179,0,25,4,389.5
10340,969506,170.0,191,0,20,3,339.4
10350,973045,273.0,298,0,38,7,339.4
10360,973508,166.0,187,0,20,3,339.2
10370,974687,191.0,506,0,1505,300,336.7
10380,975102,164.0,186,0,20,4,339.6
10390,976935,191.0,506,0,1505,300,271.3
10400,977445,272.0,296,0,36,7,263.2
10410,977916,191.0,506,0,1505,300,274.5
10420,979177,316.0,341,0,35,7,194.6
10430,980124,153.0,175,0,25,5,209.2
10440,980950,1109.0,1162,0,193,38,208.7
10450,981761,191.0,506,0,1505,300,302.6
10460,982141,273.0,297,0,33,6,294.4
10470,983619,191.0,506,0,1505,300,305.1
10480,984324,275.0,299,0,33,6,305.1
10490,985533,493.0,521,0,57,11,316.2
10500,986218,274.0,298,0,34,6,346.4
10510,986674,274.0,298,0,32,6,346.6
10520,987289,276.0,300,0,33,6,354.9
10530,988859,163.0,185,0,23,4,350.9
10540,990285,311.0,336,0,35,7,351.9
10550,991083,191.0,506,0,1505,300,272.1
10560,991844,191.0,506,0,1505,300,272.1
10570,992950,160.0,182,0,22,4,263.9
10580,994681,277.0,301,0,32,6,260.8
10590,996066,161.0,183,0,22,4,261.0
10600,996863,847.0,1162,0,1505,300,227.8
10610,997392,165.0,187,0,22,4,285.1
10620,998193,154.0,176,0,25,5,274.2
10630,999006,146.0,167,0,28,5,262.0
10640,999326,191.0,506,0,1505,300,260.3
10650,1000413,161.0,183,0,23,4,248.3
10660,1001099,158.0,180,0,23,4,245.3
10670,1001487,313.0,337,0,34,6,242.0
10680,1002546,274.0,298,0,32,6,257.3
10690,1003021,277.0,300,0,32,6,257.0
10700,1003528,161.0,182,0,22,4,268.6
10710,1006689,277.0,301,0,31,6,200.0
10720,1007785,277.0,301,0,31,6,211.2
10730,1008541,276.0,300,0,31,6,223.5
10740,1009040,293.0,317,0,32,6,236.5
10750,1011500,467.0,506,0,120,24,246.7
10760,1012531,262.0,287,0,43,8,277.3
10770,1014104,275.0,298,0,29,5,287.7
10780,1014812,163.0,184,0,23,4,283.9
10790,1015920,847.0,1162,0,1505,300,272.8
10800,1016879,191.0,506,0,1505,300,329.8
10810,1018505,150.0,172,0,27,5,332.8
10820,1019620,470.0,506,0,108,21,320.1
10830,1020040,150.0,172,0,27,5,339.4
10840,1020877,191.0,506,0,1505,300,326.8
10850,1021708,155.0,176,0,24,4,316.6
10860,1022743,988.0,1032,0,132,26,285.4
10870,1023324,492.0,519,0,51,10,358.0
10880,1023990,274.0,298,0,34,6,379.7
10890,1024496,276.0,299,0,30,5,390.8
10900,1025096,163.0,185,0,23,4,333.7
10910,1026060,146.0,169,0,27,5,330.9
10920,1026706,989.0,1034,0,139,27,330.5
10930,1027696,141.0,164,0,30,6,382.4
10940,1028656,278.0,301,0,30,5,381.5
10950,1029950,492.0,520,0,55,10,390.2
10960,1030546,491.0,518,0,55,10,423.9
10970,1030990,313.0,338,0,36,7,374.2
10980,1032641,1211.0,1258,0,160,32,356.3
10990,1033184,191.0,506,0,1505,300,450.0
11000,1034716,270.0,293,0,33,6,441.5
11010,1035565,270.0,293,0,33,6,452.2
11020,1036302,471.0,506,0,103,20,464.6
11030,1036929,270.0,293,0,33,6,412.8
11040,1037435,165.0,187,0,21,4,425.7
11050,1038357,496.0,523,0,49,9,414.4
11060,1038735,159.0,180,0,23,4,414.8
11070,1039486,561.0,603,0,123,24,381.6
11080,1040385,277.0,301,0,31,6,406.4
11090,1041135,191.0,506,0,1505,300,313.0
11100,1041635,274.0,297,0,31,6,313.0
11110,1043970,191.0,506,0,1505,300,313.4
11120,1044468,311.0,337,0,40,8,305.5
11130,1045573,147.0,169,0,28,5,289.5
11140,1048570,787.0,829,0,135,26,277.2
11150,1049184,191.0,506,0,1505,300,339.4
11160,1050686,191.0,506,0,1505,300,308.9
11170,1052000,491.0,519,0,57,11,312.1
11180,1053077,163.0,185,0,21,4,305.1
11190,1053729,548.0,585,0,109,21,293.7
11200,1054275,191.0,506,0,1505,300,329.4
11210,1055237,191.0,506,0,1505,300,321.1
11220,1056201,661.0,696,0,93,18,321.1
11230,1056837,492.0,519,0,49,9,356.1
11240,1057891,638.0,685,0,149,29,390.6
11250,1058315,491.0,519,0,56,11,375.7
11260,1058832,580.0,621,0,129,25,405.7
11270,1061108,191.0,506,0,1505,300,444.6
11280,1062121,276.0,301,0,37,7,414.6
11290,1062599,169.0,191,0,21,4,425.9
11300,1064081,273.0,297,0,31,6,388.0
11310,1064775,166.0,187,0,20,3,396.2
11320,1065463,272.0,297,0,37,7,393.7
11330,1065895,293.0,317,0,30,6,354.8
11340,1066603,414.0,441,0,52,10,334.9
11350,1067482,274.0,299,0,36,7,312.5
11360,1068402,161.0,182,0,22,4,290.8
11370,1068821,191.0,506,0,1505,300,248.9
11380,1069736,276.0,301,0,37,7,248.9
11390,1070401,191.0,506,0,1505,300,248.9
11400,1071593,293.0,317,0,30,6,251.1
11410,1072353,170.0,191,0,20,3,253.1
11420,1073838,494.0,521,0,51,10,253.5
11430,1074806,167.0,187,0,20,3,275.7
11440,1075988,272.0,296,0,34,6,263.1
11450,1076704,191.0,506,0,1505,300,248.9
11460,1077435,984.0,1027,0,138,27,240.6
11470,1077916,417.0,444,0,51,10,322.9
11480,1078793,276.0,299,0,29,5,345.5
11490,1080001,166.0,186,0,21,4,345.5
11500,1082356,273.0,297,0,33,6,343.0
11510,1085335,191.0,506,0,1505,300,341.0
11520,1086106,191.0,506,0,1505,300,343.1
11530,1087063,191.0,506,0,1505,300,312.8
11540,1088464,276.0,299,0,29,5,315.2
11550,1089202,493.0,520,0,51,10,315.6
11560,1089889,276.0,299,0,29,5,345.8
11570,1090543,276.0,299,0,30,5,275.0
11580,1091408,191.0,506,0,1505,300,260.9
11590,1091877,275.0,299,0,33,6,252.4
11600,1092455,275.0,298,0,29,5,263.3
11610,1093219,191.0,506,0,1505,300,263.5
11620,1094301,276.0,300,0,31,6,263.5
11630,1094883,191.0,506,0,1505,300,272.0
11640,1096047,170.0,191,0,20,3,272.0
11650,1096437,272.0,296,0,34,6,261.4
11660,1096838,277.0,301,0,31,6,239.3
11670,1097831,170.0,191,0,20,3,239.4
11680,1098429,1197.0,1258,0,235,46,228.8
11690,1099317,170.0,191,0,20,3,329.4
11700,1099861,158.0,179,0,23,4,318.9
11710,1100459,272.0,296,0,32,6,307.2
11720,1102585,276.0,299,0,29,5,315.3
11730,1103370,272.0,296,0,31,6,315.3
11740,1104540,165.0,187,0,22,4,323.4
11750,1105263,160.0,182,0,22,4,322.9
11760,1105784,273.0,297,0,34,6,311.7
11770,1106477,276.0,299,0,29,5,311.3
11780,1107530,170.0,191,0,20,3,321.9
11790,1108449,160.0,181,0,22,4,219.2
11800,1109503,1120.0,1174,0,194,38,218.2
11810,1110471,277.0,301,0,35,6,314.4
11820,1111843,471.0,506,0,103,20,314.9
11830,1113184,274.0,298,0,33,6,334.4
11840,1114062,271.0,297,0,40,8,334.6
11850,1114643,170.0,191,0,20,3,345.2
11860,1115534,276.0,299,0,29,5,346.2
11870,1116182,276.0,299,0,29,5,346.5
11880,1117249,191.0,506,0,1505,300,346.5
11890,1118672,854.0,895,0,120,23,348.6
11900,1119301,276.0,299,0,29,5,418.0
11910,1120473,509.0,536,0,49,9,333.6
11920,1121103,276.0,299,0,29,5,356.8
11930,1122353,170.0,191,0,20,3,337.3
11940,1122975,170.0,191,0,20,3,326.9
11950,1123947,170.0,191,0,20,3,316.8
11960,1124869,191.0,506,0,1505,300,316.8
11970,1125404,277.0,300,0,29,5,308.3
11980,1126318,191.0,506,0,1505,300,308.4
11990,1126801,278.0,301,0,29,5,308.4
12000,1127538,589.0,618,0,57,11,250.8
12010,1128329,170.0,191,0,20,3,282.1
12020,1128929,276.0,299,0,29,5,248.2
12030,1130140,276.0,299,0,29,5,248.2
12040,1130601,276.0,299,0,29,5,258.8
12050,1131045,276.0,299,0,29,5,269.4
12060,1131674,191.0,506,0,1505,300,280.0
12070,1132903,273.0,297,0,35,6,280.0
12080,1134385,999.0,1039,0,114,22,279.6
12090,1134792,275.0,299,0,31,6,360.4
12100,1137194,277.0,301,0,33,6,360.1
12110,1137965,145.0,167,0,28,5,328.9
12120,1138417,558.0,589,0,72,14,326.4
12130,1139017,275.0,299,0,33,6,354.6
12140,1140094,160.0,181,0,22,4,354.5
12150,1141140,275.0,299,0,33,6,342.9
12160,1141749,424.0,450,0,49,9,342.8
12170,1144332,274.0,298,0,35,6,366.1
12180,1145066,275.0,299,0,32,6,366.2
12190,1146376,159.0,181,0,23,4,293.8
12200,1146849,799.0,834,0,100,19,282.2
12210,1147943,165.0,186,0,20,4,334.4
12220,1148397,272.0,296,0,30,6,336.4
12230,1148758,276.0,299,0,29,5,307.8
12240,1149632,278.0,301,0,29,5,307.9
12250,1150130,272.0,297,0,38,7,319.7
12260,1150967,491.0,520,0,67,13,319.4
12270,1151749,312.0,337,0,36,7,326.1
12280,1152536,160.0,182,0,24,4,329.9
12290,1153594,275.0,299,0,33,6,318.4
12300,1154313,162.0,183,0,21,4,330.0
12310,1155013,161.0,183,0,22,4,266.3
12320,1156179,996.0,1037,0,119,23,265.9
12330,1158784,160.0,182,0,22,4,338.3
12340,1159624,158.0,180,0,23,4,326.7
12350,1160319,314.0,339,0,39,7,314.7
12360,1161093,191.0,506,0,1505,300,318.9
12370,1161840,273.0,297,0,31,6,288.9
12380,1162866,268.0,293,0,35,7,285.0
12390,1163436,697.0,734,0,108,21,295.8
